schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date
1.0,RESEARCH_PAPER,Learning from waste: Machine Learning for health risk prediction and computer vision-based sorting in Ghana,"Hilda Adwubi Osei, Catherine Tenewaa Osei, Desdemona Yaa Asobayire",http://arxiv.org/abs/2608.25759v1,,,2026-08-26T13:06:35+00:00
1.0,RESEARCH_PAPER,"LM-X: Explainable Action Modeling with Progress, Event, and Uncertainty Prediction for Generalist Robot Manipulation","Jin Lou, Zhiyuan Jing, Andong Chen, Xupeng Wang, Yuan Xu, Yuexuan Li, Xingdong Zhu, Zhijie Zhu, Yingwei Ji, Wenpeng Nie, Yufei Liu, Boyang Xing, Lei Jiang, Yan Cui, Ying Chu, Jingxuan Zhu, Jingyi Li, Liangliang Chen, Jinyan Liu, Zhiqi Song, Jidong Zhang, Hongming Li, Yuchen Zhu",http://arxiv.org/abs/2608.25757v2,,,2026-08-26T13:05:29+00:00
1.0,RESEARCH_PAPER,Comparing Corrupted Constrained Learning Problems,"Laura Iacovissi, Rabanus Derr, Robert C. Williamson",http://arxiv.org/abs/2608.25745v1,,,2026-08-26T12:54:53+00:00
1.0,RESEARCH_PAPER,A Constitutive Markov Physics-Informed Neural Operator (MPNO) for Autoregressive Stability in Transient Dynamics,"Wenpu Du, Peng Zhou, Yunlong Xia, Sinuo Xin, Congcong Zhang, Boyang Zhang, Yi Zhang, Wenzheng Xu",http://arxiv.org/abs/2608.25744v1,,,2026-08-26T12:54:37+00:00
1.0,RESEARCH_PAPER,Why Does Graph Learning Fail to Fully Benefit from a Text Teacher?,"Fumiaki Kimino, Ryoma Sato",http://arxiv.org/abs/2608.25741v1,,,2026-08-26T12:51:30+00:00
1.0,RESEARCH_PAPER,Are LLM-Enhanced GNNs Privacy-Safe?,"Longzhu He, Zelang Wen, Chaozhuo Li, Sen Su",http://arxiv.org/abs/2608.25727v1,,,2026-08-26T12:42:21+00:00
1.0,RESEARCH_PAPER,Multi-output Gaussian process prediction of physical fields under linear equality constraints,"Mahamat Hamdan Nassouradine, Clément Gauchy, Pierre-Emmanuel Angeli, Sébastien da Veiga",http://arxiv.org/abs/2608.25709v1,,,2026-08-26T12:26:45+00:00
1.0,RESEARCH_PAPER,Fairness-Aware Test-Time Prompt Tuning,"Yoann Launay, Parameswaran Kamalaruban, Tom Kempton, Stuart Burrell, David Sutton",http://arxiv.org/abs/2608.25707v1,,,2026-08-26T12:26:18+00:00
1.0,RESEARCH_PAPER,Fast rates in Bayesian online learning with approximate posteriors,Ilsang Ohn,http://arxiv.org/abs/2608.25706v1,,,2026-08-26T12:25:19+00:00
1.0,RESEARCH_PAPER,Tropospheric temperature and humidity profile retrieval from Meteosat Flexible Combined Imager based on deep learning,"Alejandro Salgueiro, Johannes Rausch, Julie Thérèse Villinger, Angela Meyer",http://arxiv.org/abs/2608.25700v1,,,2026-08-26T12:16:38+00:00
1.0,RESEARCH_PAPER,Modeling spatio-temporal locality in multi-step forecasting of geo-referenced time series,"Annunziata D'Aversa, Gianvito Pio, Michelangelo Ceci",http://arxiv.org/abs/2608.25698v1,,,2026-08-26T12:16:04+00:00
1.0,RESEARCH_PAPER,TRACE: Retrospective Streaming Generation of Physical Fields under Sparse Structured Sensing,"Xinyu Zhang, Lihao Chen, Panqi Chen, Lei Cheng, Ting Zhang, Jianlong Li, Shikai Fang",http://arxiv.org/abs/2608.26219v1,,,2026-08-26T12:16:01+00:00
1.0,RESEARCH_PAPER,Adversarial Training of Linear Models under Stealthy Attacks,"Lovisa Eriksson, Dave Zachariah, André M. H. Teixeira",http://arxiv.org/abs/2608.25681v1,,,2026-08-26T11:57:25+00:00
1.0,RESEARCH_PAPER,A Token-Level Analysis of Sampled-Token Reverse-KL On-Policy Distillation,"Bing Shao, Jiazheng Zhang, Long Ma, Yujiong Shen, Senjie Jin, Xin Guo, Yuming Yang, Mingxu Chai, Zhiheng Xi, Boyang Liu, Junlin Shang, Tao Gui, Qi Zhang, Xuanjing Huang",http://arxiv.org/abs/2608.25643v2,,,2026-08-26T11:14:42+00:00
1.0,RESEARCH_PAPER,DCEO: Direct Causal Effect Optimization for Long-Term User Value Modeling in E-commerce Search,"Junzhao Zhang, Tao Zhang, Liren Yu, Feiyi Dong, Zhixuan Zhang, Dan Ou, Haihong Tang",http://arxiv.org/abs/2608.25635v1,,,2026-08-26T11:02:50+00:00
1.0,RESEARCH_PAPER,Frequency-aware forecasting for short-term typhoon gust prediction,"Xuefei Wang, Tingyi Liu, Heng Zhang, Shengjun Zhang",http://arxiv.org/abs/2608.25604v1,,,2026-08-26T10:23:51+00:00
1.0,RESEARCH_PAPER,M-Fibration Theory with Applications to Neural Network Compression,Paolo Boldi,http://arxiv.org/abs/2608.25598v1,,,2026-08-26T10:12:51+00:00
1.0,RESEARCH_PAPER,JIT-Agent: Scaling Harness Intelligence via Just-in-Time Harness Evolution,"Guibin Zhang, Leo Lu, Fangzhou Xie, Kang Zhu, Junhao Wang, Zhifei Xie, Zhaochen Yu, Zihang Liu, Zhongxiang Sun, Qiankun Li, Yue Liao, Heng Chang, Xiaobin Hu, Qibing Ren, Wangchunshu Zhou, Shuicheng Yan",http://arxiv.org/abs/2608.25593v1,,,2026-08-26T10:05:33+00:00
1.0,RESEARCH_PAPER,Real-time virtual circuits for plasma shape control via neural network emulators: integration and testing in the MAST-U PCS,"Matthew J. Marshall, Edward Jones, Graham J. McArdle, Alasdair Ross, Kamran Pentland, Nicola C. Amorisco, Charles Vincent, Martin Kochan, Colin Hogben, Graham Jones, Adam Stephen, George K. Holt, Adriano Agnello",http://arxiv.org/abs/2608.26216v1,,,2026-08-26T09:59:17+00:00
1.0,RESEARCH_PAPER,Individual Fairness in Hierarchical Clustering,"Binita Maity, Shrutimoy Das",http://arxiv.org/abs/2608.25586v1,,,2026-08-26T09:54:20+00:00
1.0,RESEARCH_PAPER,Beyond Scaling: Self-Evolving LLM Agents for Hardware Kernel Optimization via an Experience-Driven Workflow and Experience Graph Memory,"Siyuan Chen, Runlin Hou, Shenxiu Wu, Yansong Sun, Junming Cao, Yiyu Zhang, Shudi Shao, Junhao Qiu, Zhichao Lu, Qingfu Zhang",http://arxiv.org/abs/2608.25570v1,,,2026-08-26T09:27:39+00:00
1.0,RESEARCH_PAPER,Virgil: Navigating Explainability for Transformer-based Language Models,"Martino Ciaperoni, Sezer Kutluk, Benedetta Muscato, Marta Marchiori Manerba, Fosca Giannotti",http://arxiv.org/abs/2608.25555v1,,,2026-08-26T09:05:25+00:00
1.0,RESEARCH_PAPER,Beyond Optimal Rates in Stochastic Optimization: Trajectory-Adaptive Stopping Rules,"Liviu Aolaritei, Lucas Lévy, Francis Bach, Michael I. Jordan",http://arxiv.org/abs/2608.25551v1,,,2026-08-26T09:02:46+00:00
1.0,RESEARCH_PAPER,Interpreting Protein Language Model Embeddings via Orthogonal Projection for Protein Fitness Prediction,"Paulo Yanez Sarmiento, Pia Francesca Rissom, Manuel Pfeuffer, Marco Simnacher, Jordan F. Safer, Sumaiya Iqbal, Henrike O. Heyne, Nadja Klein, Bernhard Y. Renard",http://arxiv.org/abs/2608.25548v1,,,2026-08-26T09:01:43+00:00
1.0,RESEARCH_PAPER,Reflection Steering: Disentangling Reflection from Reasoning in Activation Space for Token-Efficient Inference,"Jiarui Hu, Zhiyuan Wen, Xiaoyun Liu, Jiaxing Shen, Yu Yang",http://arxiv.org/abs/2608.25542v1,,,2026-08-26T08:55:28+00:00
1.0,RESEARCH_PAPER,CropCop: An Auditable 120-Class Plant-Health Model from Benchmark Reconstruction to a Quantised Runtime Artifact,"Rana Muhammad Ahmed, Sabahat Abbas",http://arxiv.org/abs/2608.25539v1,,,2026-08-26T08:51:57+00:00
1.0,RESEARCH_PAPER,Resilient Decentralized Wireless Federated Learning via Gradient Tracking with AdamW,"Nguyen Van Thieu, Ti Ti Nguyen, Ons Aouedi, Vu Nguyen Ha, Symeon Chatzinotas",http://arxiv.org/abs/2608.25535v1,,,2026-08-26T08:46:46+00:00
1.0,RESEARCH_PAPER,Adaptive Hybrid Subspace Levenberg Marquardt Algorithm with Adequacy Monitor for Large Scale Least Squares Problems,"M. Duc Hoang, Timothy J. Lewis",http://arxiv.org/abs/2608.25524v1,,,2026-08-26T08:33:33+00:00
1.0,RESEARCH_PAPER,Adaptive Regularization for Random Features: A Neighboring Early-Stopping Rule with Oracle-Rate Guarantees,"Caixing Wang, Zhibo Chen, Yue Wang",http://arxiv.org/abs/2608.25513v1,,,2026-08-26T08:24:04+00:00
1.0,RESEARCH_PAPER,A Multi-View Coupled Tensor Decomposition for Lightweight Online Adaptive Traffic Prediction,"Quan Yu, Jie Ni, Yu-Hong Dai, Xiongjun Zhang",http://arxiv.org/abs/2608.25498v1,,,2026-08-26T08:09:00+00:00
1.0,RESEARCH_PAPER,FedQoS: Federated QoS-Risk Learning for Heterogeneous Indoor-Outdoor Access Selection,"Nguyen Van Thieu, Ti Ti Nguyen, Ons Aouedi, Zerihun Huruy, Vu Nguyen Ha, Symeon Chatzinotas",http://arxiv.org/abs/2608.25496v1,,,2026-08-26T08:07:43+00:00
1.0,RESEARCH_PAPER,A Storage-Retrieval Gap in Parametric Knowledge Graph Memory,"Martino M. L. Pulici, Cuong Xuan Chu, Evgeny Kharlamov, Volker Tresp",http://arxiv.org/abs/2608.25489v1,,,2026-08-26T08:02:00+00:00
1.0,RESEARCH_PAPER,AERIS: Offline Policy Improvement for Multi-UAV Integrated Sensing and Communication,"Ziyuan Wang, Yifan Sui, Wei Wei, Wenjie Xin, Zekai Zhang, Xiangwang Hou, Xiao-Ping, Zhang",http://arxiv.org/abs/2608.25477v1,,,2026-08-26T07:47:38+00:00
1.0,RESEARCH_PAPER,Functional linear regression from sparse to dense designs: a pooling-ridge method and minimax optimality,"Shunxing Yan, Fang Yao",http://arxiv.org/abs/2608.25468v1,,,2026-08-26T07:36:39+00:00
1.0,RESEARCH_PAPER,Resolving Multi-Modal Regression by Difference-Quotient-Based Clustering:Fast Coarse Conditional-Label Assignment,Huang Weiquan,http://arxiv.org/abs/2608.25467v1,,,2026-08-26T07:34:23+00:00
1.0,RESEARCH_PAPER,Energy Yield and Lifetime Climate Classification via Machine Learning for Optimizing Photovoltaic Module Design and Materials,"Youri Blom, Sofia Dutto, Alexandru Costache, Rowan Richie, Ruben Pelsser, Wesley Berger, Jing Sun, Rudi Santbergen, Olindo Isabella, Malte Ruben Vogt",http://arxiv.org/abs/2608.25448v1,,,2026-08-26T07:12:42+00:00
1.0,RESEARCH_PAPER,Joint Initialization of Flux Networks and Effective Multiplication Factor for Physics-Informed Neural Networks Solving Neutron Diffusion Problems,"Qin Hang, Yangdi Yi, Jiayi Li, Xu Wang, Heng Zhang",http://arxiv.org/abs/2608.25443v1,,,2026-08-26T06:55:55+00:00
1.0,RESEARCH_PAPER,Data-driven Effective Modeling of Stochastic Chemical Reaction Networks,"Yuan Chen, Weize Mao, Dongbin Xiu",http://arxiv.org/abs/2608.25421v1,,,2026-08-26T06:24:43+00:00
1.0,RESEARCH_PAPER,BVR Sim: An Open and High-Throughput Environment for Heterogeneous Air-Combat Reinforcement Learning,"Haocheng Sun, Mulai Tan",http://arxiv.org/abs/2608.25419v1,,,2026-08-26T06:21:24+00:00
1.0,RESEARCH_PAPER,A meta-algorithm for ab initio reconstruction of complex mixtures in cryo-EM,"Alkin Kaz, Arda Kaz, Ellen D. Zhong",http://arxiv.org/abs/2608.25388v1,,,2026-08-26T05:27:09+00:00
1.0,RESEARCH_PAPER,PaSta: Noisy Node Classification with Partial Label Learning,"Yujing Liu, Yixin Liu, Yu Zheng, Yue Tan, Alan Wee-Chung Liew, Shirui Pan",http://arxiv.org/abs/2608.25365v1,,,2026-08-26T04:40:23+00:00
1.0,RESEARCH_PAPER,Beyond Pairwise Feedback: Listwise Vision-Language Supervision for Preference-Based Reward Learning,"Srivalli Katkuri, Maxwell Kawada, Juan Wachs",http://arxiv.org/abs/2608.25350v1,,,2026-08-26T04:09:21+00:00
1.0,RESEARCH_PAPER,Two Dimensions Govern Agnostic Multiclass Transductive Learning,Pahan Dewasurendra,http://arxiv.org/abs/2608.25326v1,,,2026-08-26T03:15:54+00:00
1.0,RESEARCH_PAPER,Activation-Space Order-Swap Geometry: A Site-Asymmetry Audit,Anqi Peter Li,http://arxiv.org/abs/2608.25315v1,,,2026-08-26T02:54:02+00:00
1.0,RESEARCH_PAPER,Prefix-Denoising Consistency: Test-Time Verification for Diffusion Language Models,"Yuki Ichihara, Naoto Iwase, Mohammad Atif Quamar, Junpei Komiyama",http://arxiv.org/abs/2608.25311v1,,,2026-08-26T02:45:09+00:00
1.0,RESEARCH_PAPER,SAUSS: Stochastic Approximation with Unbiased Simulated Scores for Limited Dependent Variable Models,"Sokbae Lee, Yuan Liao, Myung Hwan Seo, Youngki Shin",http://arxiv.org/abs/2608.25304v1,,,2026-08-26T02:22:51+00:00
1.0,RESEARCH_PAPER,WAVE: Reversing the Guidance Hierarchy for Coarse-to-Fine Guided Depth Super-Resolution,"Tayyab Nasir, Daochang Liu, Ajmal Mian",http://arxiv.org/abs/2608.25302v1,,,2026-08-26T02:16:41+00:00
1.0,RESEARCH_PAPER,Mitigating LLM sycophancy with RL-based fine-tuning: Bayesian Truth Serum approach,"Serhii Mytsyk, Yiming Zhang, Vikram Krishnamurthy",http://arxiv.org/abs/2608.25267v1,,,2026-08-26T01:07:13+00:00
1.0,RESEARCH_PAPER,ShuttleArena: Interpretable Self-Play in Physics-Based Badminton,Peize Ding,http://arxiv.org/abs/2608.25246v1,,,2026-08-26T00:07:04+00:00
1.0,RESEARCH_PAPER,From Memorization to Absorption: Mixed-Policy RL for Continual Knowledge Injection,"Zhibo Hou, Fan Zhao, Zhiyu An, Wan Du",http://arxiv.org/abs/2608.25243v1,,,2026-08-26T00:04:46+00:00
1.0,RESEARCH_PAPER,TrustFormer: Cross-Temporal and Cross- Dimensional Transformer for Task-Specific Multi-Dimensional Trust Evaluation,"Botao Zhu, Xianbin Wang",http://arxiv.org/abs/2608.25238v1,,,2026-08-25T23:57:18+00:00
1.0,RESEARCH_PAPER,Multi-View Trust Evaluation for Collaborator Selection via Evidential Deep Learning,"Botao Zhu, Xianbin Wang",http://arxiv.org/abs/2608.25235v1,,,2026-08-25T23:52:26+00:00
1.0,RESEARCH_PAPER,Long-Term Behavioral Evaluation for Trusted Collaborator Selection via Bidirectional Mamba,"Botao Zhu, Xianbin Wang",http://arxiv.org/abs/2608.25232v1,,,2026-08-25T23:41:08+00:00
1.0,RESEARCH_PAPER,Trust the Mass: Forced Weights in KV-Cache Eviction,"Jack Shi, Jerry Gu",http://arxiv.org/abs/2608.25230v1,,,2026-08-25T23:40:39+00:00
1.0,RESEARCH_PAPER,Representing MAX functions using two-hidden-layer ReLU networks,"Zhimao Wang, Amitabh Basu",http://arxiv.org/abs/2608.25221v1,,,2026-08-25T23:22:33+00:00
1.0,RESEARCH_PAPER,LibriBrain100: One Hundred Hours of Broad and Deep MEG Data for Neural Speech Decoding at Scale,"Francesco Mantegna, Dulhan Jayalath, Gereon Elvers, Tasha Kim, Benjamin Ballyk, Alex Fung, SungJun Cho, Teyun Kwon, Luisa Kurth, Miran Özdogan, Gilad Landau, Pratik Somaiya, Natalie Voets, Mark Woolrich, Oiwi Parker Jones",http://arxiv.org/abs/2608.25204v1,,,2026-08-25T22:45:04+00:00
1.0,RESEARCH_PAPER,Simulating Cognitive Smart Freight Corridors with Agent-Based Models and Reinforcement Learning,"Madelaine Martinez-Ferguson, Chun Wang, Mustafa Can Camur, Xueping Li",http://arxiv.org/abs/2608.25193v1,,,2026-08-25T22:17:33+00:00
1.0,RESEARCH_PAPER,BanglaMamba: Exploring State Space Models for Bangla Fake News Detection,M. K. Khalidi Siam,http://arxiv.org/abs/2608.25190v1,,,2026-08-25T22:09:34+00:00
1.0,RESEARCH_PAPER,What Should a Large Language Model See? Physical Invariants as a Data Representation for PDE Discovery,"Fan Yang, Matt Thomson",http://arxiv.org/abs/2608.25189v1,,,2026-08-25T22:08:05+00:00
1.0,RESEARCH_PAPER,Transforms for LLM Quantization: The Great Inversion and Format Co-Design,Ehsan Jokar,http://arxiv.org/abs/2608.25188v1,,,2026-08-25T22:01:51+00:00
1.0,RESEARCH_PAPER,Minimax Alternating Regret for the Experts Problem and Online Convex Optimization,Mengxiao Zhang,http://arxiv.org/abs/2608.25182v1,,,2026-08-25T21:56:20+00:00
1.0,RESEARCH_PAPER,Simultaneous inference of environmental and interaction forces in collective dynamics,"Nipuni de Silva, Ming Zhong, James M. Greene",http://arxiv.org/abs/2608.25181v1,,,2026-08-25T21:55:12+00:00
1.0,RESEARCH_PAPER,Lowering the Barrier to AI-Driven Inspection: A No-Code Workflow for Automated Structural Defect Detection,"Michael Holm, Tanner McElroy, Xinghang Zhang, Guang Lin",http://arxiv.org/abs/2608.25176v1,,,2026-08-25T21:46:03+00:00
1.0,RESEARCH_PAPER,ROMNet: a hybrid reduced order modeling and machine learning approach to waveform inversion,"Liliana Borcea, Alexander Mamonov, Kui Ren, Haizhao Yang, Chugang Yi",http://arxiv.org/abs/2608.25160v1,,,2026-08-25T21:13:39+00:00
1.0,RESEARCH_PAPER,SNAP-KG: Streaming Node Assignment via Projection for Knowledge Graph Entity Integration,"Jui-Chien Lin, Mohammad Mohammadi Amiri, Oshani Seneviratne",http://arxiv.org/abs/2608.25149v1,,,2026-08-25T20:56:01+00:00
1.0,RESEARCH_PAPER,Rethinking the Transferable Adversarial Attacks and Robust Defense in Federated Learning,"Zuobin Xiong, Deval Mukherjee, Homook Cho, Wei Li",http://arxiv.org/abs/2608.25133v1,,,2026-08-25T20:30:57+00:00
1.0,RESEARCH_PAPER,Multimodal Injury Risk Prediction in Tennis,"Francisco Erramuspe Alvarez, Shobharani Polasa, Weihao Qu, Jay Wang, Ling Zheng",http://arxiv.org/abs/2608.25126v1,,,2026-08-25T20:21:05+00:00
1.0,RESEARCH_PAPER,Scalable Self-Supervised Learning for Multiphase AC-OPF in Distribution Systems with Topology Reconfiguration,"Hoang T. Nguyen, Shaohui Liu, Reetam Sen Biswas, Varsha Pendyala, Nurali Virani, Deepjyoti Deka, Priya L. Donti",http://arxiv.org/abs/2608.25095v1,,,2026-08-25T19:45:13+00:00
1.0,RESEARCH_PAPER,The Frame Kernel Method for Multiscale Operator Learning,"Branden Frieden, Ryan Whitehead, M. Keith Ballard, Robert M. Kirby, Varun Shankar",http://arxiv.org/abs/2608.25084v1,,,2026-08-25T19:26:46+00:00
1.0,RESEARCH_PAPER,Improved Analysis for Hessian-free High-resolution Monte Carlo Sampling,"Wujun Lv, Xiaoyu Wang, Yingli Wang, Lingjiong Zhu",http://arxiv.org/abs/2608.25052v1,,,2026-08-25T18:42:23+00:00
1.0,RESEARCH_PAPER,On the Representational Geometry of Dynamic Programs,"Richard F. M. Lim, Ruriko Yoshida",http://arxiv.org/abs/2608.25034v1,,,2026-08-25T18:23:41+00:00
1.0,RESEARCH_PAPER,Behind the [MASK]: Disentangling Representation and Faithfulness in DAPF-Based Dementia Detection,"Pardis Ranjbar-Noiey, Natalie Parde",http://arxiv.org/abs/2608.25028v1,,,2026-08-25T18:16:05+00:00
1.0,RESEARCH_PAPER,EncoTESS: Age-Sensitive Encodings from Raw TESS Light Curves,"Phil R. Van-Lane, Joshua S. Speagle, Ryan Cloutier, Christopher A. Theissen, Gwendolyn M. Eadie, Ilay Kamai",http://arxiv.org/abs/2608.25019v1,https://github.com/philvanlane/encotess,,2026-08-25T18:06:58+00:00
1.0,RESEARCH_PAPER,Rollout-Decoded Reconstruction for Long-Horizon Prediction in Latent World Models,"Rishi Shah, Rishav Shrestha",http://arxiv.org/abs/2608.25017v1,,,2026-08-25T18:05:24+00:00
1.0,RESEARCH_PAPER,The Imperfective Paradox Is Not Necessarily in Large Language Models: A Benchmark Failure Before a Model Failure,"Kaiqiao Han, Yizhou Sun",http://arxiv.org/abs/2608.25005v1,,,2026-08-25T18:00:18+00:00
1.0,RESEARCH_PAPER,"What FID Hides: Detecting, Ranking, and Diagnosing Deviations in Generative Evaluation",Hao Chen,http://arxiv.org/abs/2608.24881v1,,,2026-08-25T17:58:46+00:00
1.0,RESEARCH_PAPER,Parameterized Complexity of $L_p$-Lipschitz Constants for Input Convex Neural Networks and $L_p$-Norm Maximization over Zonotopes,"Aritra Das, Vincent Froese, Moritz Grillo, Debayan Gupta, Christoph Hertrich, Tharrshann Jayan Logarajah, Georg Loho, Mihir More, Moritz Stargalla",http://arxiv.org/abs/2608.24865v1,,,2026-08-25T17:47:37+00:00
1.0,RESEARCH_PAPER,Improving Cross-Problem Vehicle Routing with Locally Augmented Preferences and Representation Disentanglement,"Arthur Corrêa, Paulo Nascimento, Samuel Moniz",http://arxiv.org/abs/2608.24859v1,,,2026-08-25T17:44:23+00:00
1.0,RESEARCH_PAPER,Bellman Calibration for Marginalized Importance Weighting in Offline Reinforcement Learning,"Lars van der Laan, Nathan Kallus",http://arxiv.org/abs/2608.24858v1,,,2026-08-25T17:44:02+00:00
1.0,RESEARCH_PAPER,BioKERN: Biological Kernel Regularization for Histology-to-Transcriptomics Neighborhood Retrieval,"Seungik Cho, Betul Orcan-Ekmekci",http://arxiv.org/abs/2608.24823v1,,,2026-08-25T17:04:16+00:00
1.0,RESEARCH_PAPER,A Geometric Theory of Robust Fairness Audits,Binita Maity,http://arxiv.org/abs/2608.24818v1,,,2026-08-25T16:58:57+00:00
1.0,RESEARCH_PAPER,Effective Learning Rate Governs Loss Dynamics in Language Model Pretraining,"Zihan Liu, Ruiheng Zheng, Shaobo Zhang, Changxin Tian, Kunlong Chen, Zhiqiang Zhang, Lei Wu",http://arxiv.org/abs/2608.24814v1,,,2026-08-25T16:57:29+00:00
1.0,RESEARCH_PAPER,MDTE: Minority-Aware Diffusion over Temporal Edge Events for Imbalanced Node Classification,"Zhou Zelong, Zhang Tianming, Yang Zhengyi, Tang Yifu, Hou Chenyu, Cao Bin, Fan Jing",http://arxiv.org/abs/2608.24812v1,,,2026-08-25T16:56:22+00:00
1.0,RESEARCH_PAPER,LION: A Clifford Neural Paradigm for Multimodal-Attributed Graph Learning,"Xunkai Li, Zekai Chen, Zhengyu Wu, Henan Sun, Daohan Su, Guang Zeng, Hongchao Qin, Rong-Hua Li, Guoren Wang",http://arxiv.org/abs/2608.24795v1,,,2026-08-25T16:39:59+00:00
1.0,RESEARCH_PAPER,MSR-IVA: Masked Structural Residual Independent Vector Analysis for State-Aware Fusion of Structural MRI and Dynamic Functional Network Connectivity,"Victor Solomon, Zening Fu, Rafal Angryk, Vince D. Calhoun, Jingyu Liu",http://arxiv.org/abs/2608.24978v1,,,2026-08-25T16:36:02+00:00
1.0,RESEARCH_PAPER,"Retrieved But Not Reliable: A Survey on Attacks, and Defenses in Retrieval-Augmented Generation","Minh Tran, Cuong Dang, Tuc Nguyen, Khanh-Tung Tran, Minh Huynh Nguyen, Trinh Chau, Kien Le, Do Xuan Long, Jiahao Zhang, Fali Wang, Hoang D. Nguyen, Thanh Le, Suhang Wang",http://arxiv.org/abs/2608.24977v2,,,2026-08-25T16:18:04+00:00
1.0,RESEARCH_PAPER,MoTE: Mixture of Task Experts for Multi-Task Video Understanding,"Muhammad Asad Ali, Umar Khan, Nadia Robertini, Didier Stricker",http://arxiv.org/abs/2608.24763v1,,,2026-08-25T16:00:11+00:00
1.0,RESEARCH_PAPER,Weakly Supervised Seafloor Segmentation for Seagrass Habitat Mapping in Side-Scan Sonar Imagery,"Hayat Rajani, Nuno Gracias, Rafael Garcia",http://arxiv.org/abs/2608.24756v1,,,2026-08-25T15:55:49+00:00
1.0,RESEARCH_PAPER,$(\text{DNN})^2$: Doubly Non-Negative Relaxations for Deep Neural Networks,"Hanna Jiamei Zhang, Alan Papalia, Michael Everett, David M. Rosen",http://arxiv.org/abs/2608.24743v1,,,2026-08-25T15:48:32+00:00
1.0,RESEARCH_PAPER,Optimal Alternating Regret for Online Learning and Games,"Yixin Tao, Weiqiang Zheng",http://arxiv.org/abs/2608.24731v1,,,2026-08-25T15:41:17+00:00
1.0,RESEARCH_PAPER,Parameter-Level Attribution of Symmetry in Trained Networks Though Parameter-Wise Functional Sensitivity,"Alan Muriithi, Vedanta Thapar, Torben Berndt",http://arxiv.org/abs/2608.24700v1,,,2026-08-25T15:24:11+00:00
1.0,RESEARCH_PAPER,Single State Update Predictive Coding training for Time Series Forecasting and Anomaly Detection,"Matteo Cardoni, Sam Leroux",http://arxiv.org/abs/2608.24697v1,,,2026-08-25T15:21:23+00:00
1.0,RESEARCH_PAPER,A Multimodal Foundation Model for Longitudinal Patient Representation and Scalable Insight Generation in Oncology,"Eugene Vorontsov, Yi Kan Wang, Alican Bozkurt, Adam Casson, Ludmila Tydlitatova, Michal Zelechowski, Ezra E. W. Cohen, Jyoti D. Patel, Max Banaszak, Caitlin McWilliams, Shane Colley, Kate Sasser, Ryan Fukushima, Eric Lefkofsky, Razik Yousfi, Siqi Liu",http://arxiv.org/abs/2608.24688v1,,,2026-08-25T15:17:12+00:00
1.0,RESEARCH_PAPER,Data Leakage Inflates Generalizability of Power Outage Prediction Models,"Yamil Essus, Ranga Raju Vatsavai, Benjamin Rachunok",http://arxiv.org/abs/2608.24665v1,,,2026-08-25T15:05:55+00:00
1.0,RESEARCH_PAPER,When Similarity Is Interaction-Driven: Quantum Kernels for Regime-Sensitive Learning,"Hanqiu Peng, Jianlong Lu, Ying Chen",http://arxiv.org/abs/2608.24631v1,,,2026-08-25T14:45:40+00:00
1.0,RESEARCH_PAPER,Bandit Submodular Maximization under Matroid Constraints: Learning Compressed Exchange Policy,"Zongqi Wan, Zhijie Zhang",http://arxiv.org/abs/2608.24627v1,,,2026-08-25T14:43:46+00:00
1.0,RESEARCH_PAPER,Delayed Optimizer-State Transport Shapes Short-Horizon Training Decisions,Jinhui Guo,http://arxiv.org/abs/2608.24593v1,,,2026-08-25T14:18:29+00:00
1.0,RESEARCH_PAPER,IAPO: Influence-Aware Policy Optimization for Credit Assignment in Multi-Turn Service Agents,"Bo Ren, Yirong Mao, Yi Yang, Wenhui Que",http://arxiv.org/abs/2608.24588v2,,,2026-08-25T14:14:36+00:00
1.0,RESEARCH_PAPER,SeisMamba: Low-Latency Single-Station Seismic Magnitude Estimation for Spatially Distributed Earthquake Early Warning,"Quenton Yeo, Zhaoge Bi, Linghan Huang, Luke Stephen Higgins, Flora Salim, Huaming Chen",http://arxiv.org/abs/2608.24561v1,,,2026-08-25T13:44:42+00:00
1.0,RESEARCH_PAPER,Persistent Cross Entropy,"Sijin Yeom, Jae-Hun Jung",http://arxiv.org/abs/2608.24549v1,,,2026-08-25T13:35:23+00:00
1.0,RESEARCH_PAPER,From Numerical Simulators of PDEs to Neural Emulators and Back,Felix Koehler,http://arxiv.org/abs/2608.24547v1,,,2026-08-25T13:34:15+00:00
1.0,RESEARCH_PAPER,MoRF-AST: Calibrated Probabilistic Virtual Sensing for Structural Monitoring under Changing Operating Conditions,"Wingho Feng, Quanwang Li, Ming Zhong, Jingyu Yang, Chen Wang",http://arxiv.org/abs/2608.24531v1,,,2026-08-25T13:16:59+00:00
1.0,RESEARCH_PAPER,Provable Quantum--Classical Separation for Continuous Gibbs Sampling,"Enrico Olivucci, Mariia Sobchuk, Sehmimul Hoque, Jeffrey Hnybida, Kyungho W. Kim, Ala Shayeghi, Pooya Ronagh",http://arxiv.org/abs/2608.24527v1,,,2026-08-25T13:13:34+00:00
